id;nombre_producto;tipo;masa;peso
47;Maryanna;normal;liquida;151488
48;Rhys;normal;liquida;9525835
49;Cody;normal;liquida;2439776
51;Roderic;normal;liquida;8439257
52;Moss;normal;liquida;6519568
53;Brandyn;normal;solida;1151694
55;Timmy;normal;liquida;9292858
56;Bernie;normal;liquida;7508993
61;Audrye;normal;gas;8670886
65;Kate;normal;liquida;4641603
69;Esra;normal;solida;924351
72;Rodolphe;normal;liquida;6067463
74;Kathlin;normal;solida;649474
77;Fran;normal;gas;3689104
78;Bradford;normal;liquida;2528120
79;Portia;normal;solida;2899324
81;Francene;normal;solida;8252747
86;Jacenta;normal;solida;4880607
92;Diego;normal;solida;8466647
96;Gill;normal;solida;8276558
99;Leone;normal;solida;8684912
104;Theda;normal;liquida;2972390
106;Cleon;normal;solida;6813935
108;Gregoire;normal;liquida;2239344
109;Ingeberg;normal;liquida;130152
112;Clotilda;normal;solida;747714
116;Gilligan;normal;liquida;5473526
120;Raoul;normal;liquida;9420346
121;Truman;normal;solida;4646147
124;Sophie;normal;liquida;2194856
126;Kristi;normal;liquida;6865928
131;Portie;normal;gas;7281649
133;Gray;normal;solida;2179381
139;Kaspar;normal;liquida;8548595
144;Faustine;normal;gas;4861389
145;Petronilla;normal;liquida;5177563
148;Rosalinde;normal;liquida;8131416
152;Stacy;normal;gas;3252515
156;Minor;normal;liquida;4200423
159;Ardith;normal;gas;8307261
161;Alleyn;normal;solida;8701466
163;Brit;normal;solida;2304133
164;Zebedee;normal;liquida;269439
174;Lotti;normal;solida;7366406
176;Audi;normal;gas;208418
179;Lorin;normal;gas;4224914
181;Cassondra;normal;solida;8191995
185;Isahella;normal;liquida;7747300
186;Albertina;normal;liquida;3028620
187;Rora;normal;gas;6253722
188;Lisetta;normal;liquida;1940103
200;Julie;normal;gas;6279044
201;Stearne;normal;solida;3159815
205;Calhoun;normal;liquida;8075131
216;Mordy;normal;solida;8113766
221;Wolfie;normal;solida;5248200
223;Lorens;normal;liquida;5949012
226;Vivia;normal;gas;4806004
231;Janis;normal;solida;3713017
234;Lyn;normal;gas;3647289
239;Magnum;normal;solida;6408155
242;Bryn;normal;liquida;7822167
244;Silvester;normal;solida;7916887
247;Evan;normal;gas;9345029
251;Cherice;normal;solida;3434343
253;Marcellina;normal;liquida;4484723
256;Vachel;normal;gas;724179
259;Travers;normal;solida;5624877
262;Dulcea;normal;gas;6029586
263;Tildi;normal;solida;4544884
266;Jillane;normal;liquida;4828451
267;Lewes;normal;gas;271213
270;Pearce;normal;liquida;700555
272;Alaric;normal;solida;5896218
273;Tabbie;normal;gas;6609943
276;Dov;normal;gas;9462890
277;Aundrea;normal;gas;9489468
278;Audrie;normal;solida;6824695
281;Elspeth;normal;gas;6932282
285;Annmaria;normal;gas;1601162
286;Sibyl;normal;liquida;4329930
293;Alec;normal;gas;1530644
295;Inness;normal;gas;2528868
298;Jennifer;normal;liquida;1952441
299;Marsha;normal;gas;5586594
301;Zelda;normal;solida;3586396
304;Marja;normal;solida;8988635
307;Brose;normal;liquida;5294718
308;Kane;normal;solida;6762593
310;Adolph;normal;liquida;8633524
330;Margarethe;normal;gas;1368175
335;Rozalie;normal;solida;6499341
336;Carri;normal;liquida;5852679
337;Bree;normal;liquida;1871377
340;Pierce;normal;gas;6465832
341;Ethel;normal;liquida;9016743
343;Darice;normal;gas;5727158
346;Twila;normal;gas;8170467
349;Weston;normal;liquida;9030485
351;Adorne;normal;solida;1240195
355;Larina;normal;gas;8523051
358;Cookie;normal;liquida;9474896
364;Jessie;normal;liquida;4758608
366;Denver;normal;gas;9108360
367;Harriett;normal;liquida;3676039
368;Dorthy;normal;solida;806882
372;Janel;normal;solida;6705409
376;Darnell;normal;liquida;5964139
380;Roderic;normal;gas;9921903
383;Zebadiah;normal;solida;5393633
385;Davida;normal;liquida;1912793
386;Rafi;normal;gas;2136035
392;Clio;normal;liquida;3779454
396;Bliss;normal;solida;9574639
397;Ferdinande;normal;gas;2805502
398;Christy;normal;solida;7797549
399;Angelika;normal;gas;5707298
402;Lauri;normal;liquida;4326459
407;Amos;normal;solida;8245331
408;Jimmie;normal;liquida;7933586
410;Lonnie;normal;liquida;8683862
411;Cornie;normal;gas;1588401
413;Karly;normal;gas;3061225
414;Keely;normal;gas;8995310
418;Joyann;normal;gas;7845327
419;Elwyn;normal;gas;2121307
420;Britte;normal;solida;1466585
422;Lyndsay;normal;liquida;378086
423;Bank;normal;solida;8552421
425;Jeannie;normal;solida;8420771
428;Lyell;normal;liquida;8510559
430;Suzanne;normal;liquida;4419959
431;Hogan;normal;solida;484058
433;Pietrek;normal;gas;1986349
441;Heida;normal;gas;3013105
444;Cullin;normal;liquida;5999916
445;Zahara;normal;liquida;5338538
447;Genevra;normal;solida;9917924
449;Allyce;normal;solida;6917490
450;Stanfield;normal;gas;2367085
452;Ev;normal;liquida;487225
456;Crichton;normal;gas;8851549
461;Cyndy;normal;gas;8210738
469;Tessi;normal;liquida;3303388
470;Randie;normal;solida;7119514
471;Joeann;normal;solida;9279205
472;Eolande;normal;liquida;8369399
475;Elyse;normal;solida;586041
477;Dina;normal;liquida;3155986
486;Johnnie;normal;gas;8217975
488;Jeni;normal;liquida;2660313
495;Corry;normal;solida;735854
496;Stefan;normal;solida;3040854
497;Bard;normal;solida;4125724
500;Geoff;normal;liquida;8756803
502;Reena;normal;solida;2266102
504;Linoel;normal;gas;785825
505;Mickie;normal;liquida;1386611
506;Marybelle;normal;solida;6088337
508;Vonnie;normal;solida;9622000
509;Lorenza;normal;liquida;7100489
512;Clemmy;normal;solida;9014320
517;Ange;normal;liquida;238643
518;Marie-jeanne;normal;liquida;6780054
520;Sherrie;normal;gas;7994682
522;Vin;normal;gas;8603442
528;Lenard;normal;solida;5052163
534;Paolo;normal;liquida;5352748
535;Jobye;normal;liquida;385018
537;Kylynn;normal;liquida;7381040
539;Perri;normal;solida;3374125
540;Carmita;normal;liquida;9153130
542;Kale;normal;gas;9504624
544;Bunny;normal;gas;5627408
549;Theodore;normal;solida;7132621
552;Cleopatra;normal;liquida;5208517
556;Milzie;normal;liquida;9045801
562;Coralyn;normal;liquida;3209574
563;Evered;normal;liquida;9800159
568;Karleen;normal;solida;5382955
570;Christie;normal;solida;2818680
571;Cathi;normal;solida;114630
576;Shelagh;normal;liquida;5884200
578;Deina;normal;gas;1490639
581;Cal;normal;gas;4147454
584;Joete;normal;solida;9557551
587;Alyson;normal;liquida;8822224
588;Rachelle;normal;gas;2248520
589;Kirsteni;normal;gas;9756870
590;Kristofor;normal;solida;110616
591;Carly;normal;liquida;7831209
594;Sianna;normal;solida;7431398
599;Nate;normal;liquida;4640207
600;Rodolph;normal;liquida;7875155
601;Genni;normal;liquida;7696577
604;Maureen;normal;liquida;2485976
606;Kort;normal;gas;8714297
611;Eran;normal;solida;7580789
613;Frank;normal;solida;4658392
614;Aggy;normal;solida;8228390
618;Giacomo;normal;liquida;5766878
619;Dud;normal;liquida;6919824
628;Debor;normal;solida;439491
633;Leonerd;normal;solida;6299923
638;Ailbert;normal;solida;2797623
641;Orsola;normal;solida;4581217
642;Zulema;normal;solida;7416281
644;Goldie;normal;solida;9576731
646;Halie;normal;solida;7051206
648;Trina;normal;gas;3367658
649;Zacherie;normal;gas;2423834
654;Ambrosio;normal;solida;9862883
656;Neil;normal;gas;5438132
657;Carlyn;normal;solida;7904315
658;Melissa;normal;solida;1132769
659;Lark;normal;gas;374484
660;Erena;normal;solida;1003493
664;Janean;normal;gas;4071825
666;Morgen;normal;solida;3617282
669;Ruy;normal;liquida;1381369
673;Tonia;normal;gas;9068420
677;Padriac;normal;liquida;8752048
681;Benedicto;normal;gas;7328124
682;Dicky;normal;gas;1986216
684;Berthe;normal;solida;6744306
685;Rafaellle;normal;solida;5255013
688;Catherina;normal;liquida;6385533
690;Lizette;normal;liquida;6420250
691;Rollin;normal;solida;7087852
696;Carine;normal;gas;1741711
699;Ruddy;normal;gas;5589352
700;Ignacio;normal;solida;8640650
702;Martyn;normal;liquida;424893
703;Oralie;normal;gas;3729785
704;Petronella;normal;liquida;2064486
707;Stella;normal;gas;4581055
708;Emlyn;normal;solida;5639549
709;Joellen;normal;solida;4832131
712;Grant;normal;gas;1617004
713;Barnie;normal;solida;1270381
715;Albertine;normal;liquida;6825004
719;Nathanial;normal;liquida;6759965
720;Bambi;normal;solida;6202321
724;Garold;normal;solida;5919076
725;Emelen;normal;liquida;9264278
727;Marlin;normal;solida;6778029
729;Leora;normal;solida;2653089
736;Jennifer;normal;solida;3226665
738;Katine;normal;solida;20347
741;Krisha;normal;solida;518097
742;Pauline;normal;liquida;8788062
743;Forester;normal;liquida;6943957
746;Tremayne;normal;solida;6710744
747;Catherine;normal;solida;5355791
750;Carolina;normal;liquida;4278075
756;Sadye;normal;solida;5215329
758;Fanchon;normal;solida;8300441
759;Kingsley;normal;solida;7644982
760;Lek;normal;liquida;92505
761;Holly;normal;gas;1191023
762;Jocko;normal;solida;4470767
779;Lars;normal;liquida;3228243
781;Cahra;normal;liquida;9982234
783;Gordy;normal;gas;4488350
789;Easter;normal;liquida;647225
797;Cathe;normal;solida;6346684
799;Joela;normal;liquida;3150000
804;Arley;normal;liquida;9812092
810;Sindee;normal;liquida;7258694
818;Wilie;normal;liquida;2800761
820;Emanuele;normal;gas;5281893
826;Urson;normal;gas;8366619
827;Rebecka;normal;liquida;960245
829;Gordie;normal;solida;7126700
830;Frederick;normal;liquida;110038
832;Dorey;normal;liquida;9286805
833;Iain;normal;liquida;3298310
836;Shaylynn;normal;liquida;2086013
842;Alexi;normal;gas;7283823
851;Aundrea;normal;liquida;7269030
865;Terrill;normal;solida;1990451
868;Franklin;normal;solida;8566090
874;Ayn;normal;liquida;2063223
876;Cilka;normal;liquida;6113369
877;Dania;normal;solida;6751404
878;Van;normal;liquida;6861999
880;Reagen;normal;gas;443768
882;Parrnell;normal;liquida;3045658
885;Salvador;normal;solida;3760623
890;Neils;normal;gas;3176565
895;Alie;normal;solida;15385
902;Pepe;normal;liquida;6937505
912;Aloysius;normal;solida;1351102
913;Vasili;normal;solida;8826348
919;Armando;normal;solida;2782005
920;Diannne;normal;solida;8764633
923;Kin;normal;solida;1667865
925;Anneliese;normal;liquida;7121846
927;Ximenes;normal;solida;6087086
928;Heather;normal;solida;7973590
931;Tedi;normal;liquida;8944947
934;Burton;normal;liquida;9059303
935;Nikolaus;normal;liquida;2856698
938;Marwin;normal;liquida;3529580
942;Leigh;normal;gas;3091235
944;Valentin;normal;liquida;1355499
945;Eamon;normal;gas;9891770
949;Arabelle;normal;liquida;9103522
950;Field;normal;gas;9368144
951;Austine;normal;gas;1643780
956;Dolph;normal;gas;5671664
957;Idalina;normal;solida;4289219
964;Van;normal;solida;9100323
966;Alyosha;normal;gas;4884540
967;Lynett;normal;gas;6735987
968;Randie;normal;solida;5280036
969;Miof mela;normal;solida;9857294
975;Danika;normal;gas;842986
976;Rafferty;normal;solida;8079396
981;Andras;normal;gas;1740118
985;Juliette;normal;gas;2254031
989;Lorilee;normal;gas;4646844
990;Sherlock;normal;gas;4920701
991;Jerry;normal;gas;5376611
992;Wood;normal;gas;8502294
994;Fielding;normal;gas;480764
997;Aldrich;normal;solida;9130169
998;Donia;normal;solida;8858582
999;Elicia;normal;solida;753285
1;Cherilyn;refrigerado;liquida;842154
9;Dory;refrigerado;solida;4018009
16;Kelsi;refrigerado;solida;6367042
18;Bettina;refrigerado;liquida;846544
19;Natividad;refrigerado;solida;6079835
20;Joyce;refrigerado;solida;9068950
25;Merrily;refrigerado;solida;5096604
27;Alberto;refrigerado;liquida;5247484
29;Ferris;refrigerado;liquida;4639838
30;Cathlene;refrigerado;liquida;4365179
32;Kit;refrigerado;gas;5684023
36;Everard;refrigerado;solida;4393772
38;Giovanna;refrigerado;solida;9168894
43;Ellary;refrigerado;gas;6635183
46;Karole;refrigerado;liquida;2830078
54;Georgeanna;refrigerado;gas;6004480
57;Anatola;refrigerado;gas;6603545
58;Karlen;refrigerado;liquida;9060109
60;Brandy;refrigerado;liquida;6720979
63;Valeria;refrigerado;solida;7337649
66;Constantia;refrigerado;liquida;1012891
68;Katheryn;refrigerado;solida;2452372
76;Tilly;refrigerado;liquida;4185608
83;Adda;refrigerado;solida;6740138
84;Anthia;refrigerado;liquida;4393095
93;Nathaniel;refrigerado;gas;9788487
97;Timothee;refrigerado;liquida;2661524
102;Moselle;refrigerado;solida;3887810
111;Benjy;refrigerado;solida;8803154
113;Ellette;refrigerado;liquida;618620
115;Anna;refrigerado;solida;6903918
117;Coreen;refrigerado;liquida;1522837
118;Eal;refrigerado;solida;7394157
119;Axe;refrigerado;solida;8388677
123;Domenico;refrigerado;liquida;367920
128;Alonso;refrigerado;solida;5955271
130;Madella;refrigerado;liquida;5052924
134;Aubry;refrigerado;gas;5730085
135;Marijo;refrigerado;liquida;9098879
137;Valentina;refrigerado;solida;7241758
138;Chelsie;refrigerado;solida;5395491
140;Tris;refrigerado;solida;9482749
141;Ike;refrigerado;solida;1201212
142;Belinda;refrigerado;gas;3055124
146;Gabrila;refrigerado;gas;4386106
147;Zsazsa;refrigerado;solida;3612435
149;Edy;refrigerado;solida;7729336
150;Kellia;refrigerado;solida;8177318
154;Ignacius;refrigerado;liquida;9472236
155;Robena;refrigerado;liquida;8680655
157;Matelda;refrigerado;liquida;7704517
160;Gwenneth;refrigerado;liquida;250109
162;Hughie;refrigerado;gas;3091778
166;Torrance;refrigerado;gas;9167378
169;Derk;refrigerado;solida;4776214
172;Bobina;refrigerado;gas;2003853
175;Josh;refrigerado;solida;8755332
178;Julio;refrigerado;solida;8190121
182;Inigo;refrigerado;solida;6406302
184;Coralie;refrigerado;solida;6414953
192;Enoch;refrigerado;liquida;7245265
193;Urbano;refrigerado;gas;3122412
195;Alane;refrigerado;solida;5786763
197;Archibald;refrigerado;solida;9322260
198;Jyoti;refrigerado;solida;9473466
204;Dee dee;refrigerado;gas;6894251
208;Mitzi;refrigerado;gas;4777044
209;Myra;refrigerado;liquida;301323
210;Jemmie;refrigerado;liquida;8827929
211;Abra;refrigerado;gas;7501194
212;Lauritz;refrigerado;liquida;1010588
213;Gratiana;refrigerado;liquida;5517921
215;Dulcinea;refrigerado;liquida;5306204
217;Rowan;refrigerado;gas;2627920
218;Vivianne;refrigerado;liquida;9560416
219;Hillier;refrigerado;gas;3371662
222;Wendi;refrigerado;liquida;2732853
